image,group_id,original_split,assigned_split,class_ids,timestamp
camera_20260901_150454_606502_jpg.rf.425f14f725f167406b007cc4e42f3842.jpg,9,train,train,38,2026-09-01T15:04:54.606502
camera_20260901_150456_894897_jpg.rf.6302ad1af11ae7caba9b6d9cd12c8bd6.jpg,9,train,train,38,2026-09-01T15:04:56.894897
camera_20260901_150459_472347_jpg.rf.73b213766bbb234289c02d1a8afe508c.jpg,9,train,train,38,2026-09-01T15:04:59.472347
camera_20260901_150505_742195_jpg.rf.be9ca671d5253a4f860c93219ca76392.jpg,9,train,train,38,2026-09-01T15:05:05.742195
camera_20260901_150508_030229_jpg.rf.42e43f44602b35416de05089fe390411.jpg,9,train,train,38,2026-09-01T15:05:08.030229
camera_20260901_150509_677759_jpg.rf.c348442030a0fbfcd1895584c8b0398b.jpg,9,train,train,38,2026-09-01T15:05:09.677759
camera_20260901_150513_359286_jpg.rf.da08de4db67dfc273fe5bed963615f7a.jpg,9,train,train,38,2026-09-01T15:05:13.359286
camera_20260901_150514_880420_jpg.rf.6f7a1d71b1170c54e3333f778a2e1274.jpg,9,train,train,38,2026-09-01T15:05:14.880420
camera_20260901_150516_110389_jpg.rf.3564bcf15aff24686287dedb9e2938f4.jpg,9,train,train,38,2026-09-01T15:05:16.110389
camera_20260901_145855_126425_jpg.rf.47f518bde07bb314b9b2ccd6f327d6f6.jpg,10,val,val,9,2026-09-01T14:58:55.126425
camera_20260901_145856_453694_jpg.rf.df3541f1b9320ee36120d9091c96c724.jpg,10,val,val,9,2026-09-01T14:58:56.453694
camera_20260901_145858_502658_jpg.rf.b786f452a215261050812adc5b6b0534.jpg,10,val,val,9,2026-09-01T14:58:58.502658
camera_20260901_145901_093127_jpg.rf.69284ee3e72a942529c9746343260e27.jpg,10,val,val,9,2026-09-01T14:59:01.093127
camera_20260901_145904_294184_jpg.rf.04eb685f2fc7a7dcd3d3df2a3e75aecd.jpg,10,val,val,9,2026-09-01T14:59:04.294184
camera_20260901_145909_268814_jpg.rf.c875a7eda534ab99714d2699176bbfc7.jpg,10,val,val,9,2026-09-01T14:59:09.268814
camera_20260901_145910_631473_jpg.rf.b45fa2be422235eca22b92cdb1e8d6b6.jpg,10,val,val,9,2026-09-01T14:59:10.631473
camera_20260901_145912_613660_jpg.rf.c9b1e7906fbaf5109294f57c30a93709.jpg,10,val,val,9,2026-09-01T14:59:12.613660
camera_20260901_145914_213636_jpg.rf.2a74bdc04c1cb845fe4f88209344c03f.jpg,10,val,val,9,2026-09-01T14:59:14.213636
camera_20260901_145919_110818_jpg.rf.02738f724b0f11e61f8a67b7f86b258a.jpg,10,val,val,9,2026-09-01T14:59:19.110818
camera_20260901_145920_276293_jpg.rf.fcda41c63e9fe14bb25ca1a0032525af.jpg,10,val,val,9,2026-09-01T14:59:20.276293
camera_20260901_145921_461668_jpg.rf.43cacdfaf45b8b2d8a5d53c7576403df.jpg,10,val,val,9,2026-09-01T14:59:21.461668
camera_20260901_145445_076495_jpg.rf.1b018813bddd307f32f3f8f446f03408.jpg,11,train,train,36,2026-09-01T14:54:45.076495
camera_20260901_145446_761421_jpg.rf.bf993a2c634819a15ecd86be61de65e9.jpg,11,train,train,36,2026-09-01T14:54:46.761421
camera_20260901_145448_358847_jpg.rf.94d8e2dc63bf30e4f115fc6423598ecf.jpg,11,train,train,36,2026-09-01T14:54:48.358847
camera_20260901_145450_407138_jpg.rf.562794d5681344011962c2dcf10ba4b6.jpg,11,train,train,36,2026-09-01T14:54:50.407138
camera_20260901_145452_261616_jpg.rf.b93ae86961ee74ee93fad73fa350e658.jpg,11,train,train,36,2026-09-01T14:54:52.261616
camera_20260901_145454_725462_jpg.rf.3473e7f70597e07a8a57ffbb9d86ba6d.jpg,11,train,train,36,2026-09-01T14:54:54.725462
camera_20260901_145456_501548_jpg.rf.53f7a22991de02018fec3e68bdad4af0.jpg,11,train,train,36,2026-09-01T14:54:56.501548
camera_20260901_145500_293274_jpg.rf.20abc2503f080307bac1937bf87a69e8.jpg,11,train,train,36,2026-09-01T14:55:00.293274
camera_20260901_145501_877644_jpg.rf.e811e5858c3e9b607fce7a2a2f84f6d0.jpg,11,train,train,36,2026-09-01T14:55:01.877644
camera_20260901_145503_237726_jpg.rf.037e8e797353132cdd7b5a73d91d123d.jpg,11,train,train,36,2026-09-01T14:55:03.237726
camera_20260901_145505_350046_jpg.rf.873c7cb5b764c7975c289f39cf9f6634.jpg,11,train,train,36,2026-09-01T14:55:05.350046
camera_20260901_145309_925135_jpg.rf.e1d0a2542956900c619a63c68a9f3635.jpg,12,train,train,46,2026-09-01T14:53:09.925135
camera_20260901_145310_821531_jpg.rf.ecee80813dddff8bdbe289b42edc957c.jpg,12,train,train,46,2026-09-01T14:53:10.821531
camera_20260901_145312_453269_jpg.rf.5d9f96c0d1185e07e13a9322fffc30a5.jpg,12,train,train,46,2026-09-01T14:53:12.453269
camera_20260901_145314_629315_jpg.rf.86e84282eecd213820b6c4e5cdc6762c.jpg,12,train,train,46,2026-09-01T14:53:14.629315
camera_20260901_145317_479794_jpg.rf.12f0c627a2abca1765fde720b3d52922.jpg,12,train,train,46,2026-09-01T14:53:17.479794
camera_20260901_145318_581132_jpg.rf.f3f01920e3831baa11dda95cc7595173.jpg,12,train,train,46,2026-09-01T14:53:18.581132
camera_20260901_145323_077720_jpg.rf.a2834d2f2d9c6cb0ce320226b3eb081b.jpg,12,train,train,46,2026-09-01T14:53:23.077720
camera_20260901_145326_405575_jpg.rf.8256631f1efdf1930e5cc64f0029a534.jpg,12,train,train,46,2026-09-01T14:53:26.405575
camera_20260901_145329_285414_jpg.rf.a53c69b643e9b65632f9aa3b7bc73168.jpg,12,train,train,46,2026-09-01T14:53:29.285414
camera_20260901_145336_775275_jpg.rf.c0a02717159aa185fb2dc2946b74f43b.jpg,12,train,train,46,2026-09-01T14:53:36.775275
camera_20260901_145338_420843_jpg.rf.da745e456dcaaf4c6656bb40392552c9.jpg,12,train,train,46,2026-09-01T14:53:38.420843
camera_20260901_144946_868133_jpg.rf.5d27a1611fc01e5dff2e33b0c1bfc349.jpg,13,train,train,46,2026-09-01T14:49:46.868133
camera_20260901_144948_933627_jpg.rf.eb1a68f0b8ed0ea1c3711c62abf6db9c.jpg,13,train,train,46,2026-09-01T14:49:48.933627
camera_20260901_144950_853815_jpg.rf.03ad56ef51ca6ecaa77e42840bf047a1.jpg,13,train,train,46,2026-09-01T14:49:50.853815
camera_20260901_144952_676453_jpg.rf.ba8b1db6fb1dd83f1a47489f46dcfbf3.jpg,13,train,train,46,2026-09-01T14:49:52.676453
camera_20260901_144954_070433_jpg.rf.0524aab1819ff84c040217e2bb02e14a.jpg,13,train,train,46,2026-09-01T14:49:54.070433
camera_20260901_144958_118329_jpg.rf.16c7e1d7ff1bf1ac36cf4513b3f98017.jpg,13,train,train,46,2026-09-01T14:49:58.118329
camera_20260901_145000_069071_jpg.rf.5f44c850afbbad0f5e613ea5d1feccd1.jpg,13,train,train,46,2026-09-01T14:50:00.069071
camera_20260901_145001_284600_jpg.rf.fdb1d0ece9174944e3be9339665549f1.jpg,13,train,train,46,2026-09-01T14:50:01.284600
camera_20260901_145005_238371_jpg.rf.44e49b316b65bf14502284ff1b637d17.jpg,13,train,train,46,2026-09-01T14:50:05.238371
camera_20260901_145006_965626_jpg.rf.ee1730d183f13d02ad0230c21ba7cae9.jpg,13,train,train,46,2026-09-01T14:50:06.965626
camera_20260901_131929_243118_jpg.rf.a6971a3f171cacdaa6cbaad473313af5.jpg,14,train,train,30,2026-09-01T13:19:29.243118
camera_20260901_131931_418808_jpg.rf.8d2373fe28a326f7d1a8409d9dc3e17d.jpg,14,train,train,30,2026-09-01T13:19:31.418808
camera_20260901_131933_354174_jpg.rf.5a24ac573db8e7f6bdef2ea7894f44ab.jpg,14,train,train,30,2026-09-01T13:19:33.354174
camera_20260901_131938_378034_jpg.rf.8a53918985291bb9e9826b5a5b44b4a7.jpg,14,train,train,30,2026-09-01T13:19:38.378034
camera_20260901_131943_514001_jpg.rf.e0514b26f7104371bf98161617d8ba50.jpg,14,train,train,30,2026-09-01T13:19:43.514001
camera_20260901_131944_907702_jpg.rf.ac7bb3a427833baf5ace44158437613e.jpg,14,train,train,30,2026-09-01T13:19:44.907702
camera_20260901_131949_752921_jpg.rf.8bd3f5e0e4c08403f1b8cbe9d8279c82.jpg,14,train,train,30,2026-09-01T13:19:49.752921
camera_20260901_131953_994345_jpg.rf.447e7ca4e174fe89e24e70434c55e35f.jpg,14,train,train,30,2026-09-01T13:19:53.994345
camera_20260901_131958_362052_jpg.rf.e019faf56ab089b2008c212d55e9c054.jpg,14,train,train,30,2026-09-01T13:19:58.362052
camera_20260901_132000_826422_jpg.rf.ac8b25debe76cbdbc7fcfc66a61c04f7.jpg,14,train,train,30,2026-09-01T13:20:00.826422
camera_20260901_145152_086552_jpg.rf.2f378effb3394f8c6a7c5388552141a8.jpg,15,test,test,45,2026-09-01T14:51:52.086552
camera_20260901_145153_975023_jpg.rf.98d1bfdcd9bd1cbe1e25e1f8ae2c05f6.jpg,15,test,test,45,2026-09-01T14:51:53.975023
camera_20260901_145155_493276_jpg.rf.54bef62d8bbd46a015c7c118ab856207.jpg,15,test,test,45,2026-09-01T14:51:55.493276
camera_20260901_145156_757493_jpg.rf.9d7cfee35ff219115efbd4afae5a6d84.jpg,15,test,test,45,2026-09-01T14:51:56.757493
camera_20260901_145157_877342_jpg.rf.5c640f9d38517d06a6f9a3614a721d71.jpg,15,test,test,45,2026-09-01T14:51:57.877342
camera_20260901_145159_239015_jpg.rf.020899a0c4827f34ae4fcd6f661963ab.jpg,15,test,test,45,2026-09-01T14:51:59.239015
camera_20260901_145200_533401_jpg.rf.cd067f129ee639d9c65bca9932a25eeb.jpg,15,test,test,45,2026-09-01T14:52:00.533401
camera_20260901_145202_181560_jpg.rf.c46d0a5b6025811961756323704d0fa2.jpg,15,test,test,45,2026-09-01T14:52:02.181560
camera_20260901_145203_319353_jpg.rf.9ea70105e38dd1cdc2a8b5f0c7ad419c.jpg,15,test,test,45,2026-09-01T14:52:03.319353
camera_20260901_144853_061557_jpg.rf.4000a62d591fa38ab10af6777e16fa8e.jpg,16,train,train,51,2026-09-01T14:48:53.061557
camera_20260901_144855_237015_jpg.rf.31f81896af971eb339e646d849e88ffe.jpg,16,train,train,51,2026-09-01T14:48:55.237015
camera_20260901_144858_761105_jpg.rf.009d461f8f268369bb5e5b815b33b3ef.jpg,16,train,train,51,2026-09-01T14:48:58.761105
camera_20260901_144903_989332_jpg.rf.840aa8815a45a69202b73491a46c8fe4.jpg,16,train,train,51,2026-09-01T14:49:03.989332
camera_20260901_144907_940857_jpg.rf.72628551270d54ea16823bbb12ee36d1.jpg,16,train,train,51,2026-09-01T14:49:07.940857
camera_20260901_144909_717683_jpg.rf.a256cdc8c3ffc5ad1cc03f8f64845540.jpg,16,train,train,51,2026-09-01T14:49:09.717683
camera_20260901_144911_477229_jpg.rf.faff1a2534568bd9ee469faeaf5529a2.jpg,16,train,train,51,2026-09-01T14:49:11.477229
camera_20260901_144913_206033_jpg.rf.02c5574bdcc8d333ba7c5f3169548c63.jpg,16,train,train,51,2026-09-01T14:49:13.206033
camera_20260901_144814_310936_jpg.rf.8ca4f47709e019f12a921d295ae9d21e.jpg,17,train,train,51,2026-09-01T14:48:14.310936
camera_20260901_144817_097035_jpg.rf.bd8188236214f649d0db22527e1ec178.jpg,17,train,train,51,2026-09-01T14:48:17.097035
camera_20260901_144818_694658_jpg.rf.f43b1401bb0549b9de265e94d4eae371.jpg,17,train,train,51,2026-09-01T14:48:18.694658
camera_20260901_144820_486801_jpg.rf.da1456fd55c33f705b3282f08eb25291.jpg,17,train,train,51,2026-09-01T14:48:20.486801
camera_20260901_144825_349539_jpg.rf.0f35a52f052e6627a9aaa60580504d47.jpg,17,train,train,51,2026-09-01T14:48:25.349539
camera_20260901_144831_512753_jpg.rf.267469c4caadf8cda4fecbe0189f33e0.jpg,17,train,train,51,2026-09-01T14:48:31.512753
camera_20260901_144834_326905_jpg.rf.51831a8d128dcef48075ba23c47c317e.jpg,17,train,train,51,2026-09-01T14:48:34.326905
camera_20260901_144836_549045_jpg.rf.c41d931944661293c9a9415c38247417.jpg,17,train,train,51,2026-09-01T14:48:36.549045
camera_20260901_145656_516497_jpg.rf.285d66c10dbf4c202bef6b85c4bfb12d.jpg,18,val,val,36,2026-09-01T14:56:56.516497
camera_20260901_145658_292986_jpg.rf.6753246cfc7f9cdf61e91ac4bbf115c3.jpg,18,val,val,36,2026-09-01T14:56:58.292986
camera_20260901_145700_516663_jpg.rf.9430861793940e2ca87db918a19272cd.jpg,18,val,val,36,2026-09-01T14:57:00.516663
camera_20260901_145702_373859_jpg.rf.3441f91136dbc0743f10aafdab51453a.jpg,18,val,val,36,2026-09-01T14:57:02.373859
camera_20260901_145704_599077_jpg.rf.5429dd73665d77368fbb42a251f97f75.jpg,18,val,val,36,2026-09-01T14:57:04.599077
camera_20260901_145708_500107_jpg.rf.b91fb58e0e672622c7a5a30be2bd70da.jpg,18,val,val,36,2026-09-01T14:57:08.500107
camera_20260901_145709_766886_jpg.rf.a1e9bf9c7c6e2503b8602f595b719633.jpg,18,val,val,36,2026-09-01T14:57:09.766886
camera_20260901_145936_087465_jpg.rf.d3a2ce681837182641067b5ed7593f53.jpg,19,train,train,9,2026-09-01T14:59:36.087465
camera_20260901_145936_981325_jpg.rf.88e2eb31b9c0911dea49ae3e10e6ecc1.jpg,19,train,train,9,2026-09-01T14:59:36.981325
camera_20260901_145940_422406_jpg.rf.7fed196cd2057f1b6e6c1e4940901b40.jpg,19,train,train,9,2026-09-01T14:59:40.422406
camera_20260901_145941_349666_jpg.rf.cb560862076469689f9766436d533d88.jpg,19,train,train,9,2026-09-01T14:59:41.349666
camera_20260901_145945_238535_jpg.rf.7b97c5a2d2327d6a89c4c9919596b048.jpg,19,train,train,9,2026-09-01T14:59:45.238535
camera_20260901_145946_293056_jpg.rf.4d0dffc1d6eefe600dc7930667a908d3.jpg,19,train,train,9,2026-09-01T14:59:46.293056
camera_20260901_145950_534245_jpg.rf.c43bd18f24db9e29e04e100a9c727501.jpg,19,train,train,9,2026-09-01T14:59:50.534245
camera_20260901_144739_819140_jpg.rf.96034a3b29ebaa91ab6c2d130df6fd30.jpg,20,train,train,50,2026-09-01T14:47:39.819140
camera_20260901_144742_759324_jpg.rf.3e065c73187d65fcae29ff0ae3d34e77.jpg,20,train,train,50,2026-09-01T14:47:42.759324
camera_20260901_144749_061667_jpg.rf.692a3c6d8443e14482a756aee2cad2cb.jpg,20,train,train,50,2026-09-01T14:47:49.061667
camera_20260901_144754_004411_jpg.rf.ea84f8cc1e7c9578c126f66253baca87.jpg,20,train,train,50,2026-09-01T14:47:54.004411
camera_20260901_144757_910354_jpg.rf.89d7a73eedc754465e99d94e18a0fd5f.jpg,20,train,train,50,2026-09-01T14:47:57.910354
camera_20260901_144803_749930_jpg.rf.423fb5fb0ad67750ee10c29b80ac0003.jpg,20,train,train,50,2026-09-01T14:48:03.749930
camera_20260901_144804_966042_jpg.rf.e11fc85199fd2a43a14086536befb8fc.jpg,20,train,train,50,2026-09-01T14:48:04.966042
camera_20260901_144921_527616_jpg.rf.3140db85c89f85fa8fed0a39b95dd9e7.jpg,21,train,train,51,2026-09-01T14:49:21.527616
camera_20260901_144922_949659_jpg.rf.ac07be26097ed284f01168f5008521c6.jpg,21,train,train,51,2026-09-01T14:49:22.949659
camera_20260901_144924_376754_jpg.rf.19387fa72b6f3cdd571bb9917a165771.jpg,21,train,train,51,2026-09-01T14:49:24.376754
camera_20260901_144925_925635_jpg.rf.19e386bff460f4fb3ced28ea92ca3e0f.jpg,21,train,train,51,2026-09-01T14:49:25.925635
camera_20260901_144927_892744_jpg.rf.1e9f3a3a90ec279a3b9b5138e60873fe.jpg,21,train,train,51,2026-09-01T14:49:27.892744
camera_20260901_132107_899250_jpg.rf.2047904803f6948304463f19581d2a1c.jpg,22,train,train,30,2026-09-01T13:21:07.899250
camera_20260901_132110_381792_jpg.rf.a30c7aa1b6585ae7a01a2678bf48dfb9.jpg,22,train,train,30,2026-09-01T13:21:10.381792
camera_20260901_132112_666807_jpg.rf.3a318b4817ab25e0f85224c1679c48d8.jpg,22,train,train,30,2026-09-01T13:21:12.666807
camera_20260901_132117_019740_jpg.rf.65952738ef8dca9fca7a0dba6acece39.jpg,22,train,train,30,2026-09-01T13:21:17.019740
camera_20260901_132120_026340_jpg.rf.3eb41c6676fdfbf0fe7c6b85c1d1663c.jpg,22,train,train,30,2026-09-01T13:21:20.026340
camera_20260901_145627_607033_jpg.rf.e208e77def4df8de99e0c7c4ca4123f4.jpg,23,test,test,36,2026-09-01T14:56:27.607033
camera_20260901_145629_797379_jpg.rf.ed295d88cce78f5fa0fe5863fa5ecbef.jpg,23,test,test,36,2026-09-01T14:56:29.797379
camera_20260901_145637_383120_jpg.rf.ba6825eea37cb62792a2da72dca296fb.jpg,23,test,test,36,2026-09-01T14:56:37.383120
camera_20260901_145643_221571_jpg.rf.c1e238c7dbbed321bd1176c2f3ae1c05.jpg,23,test,test,36,2026-09-01T14:56:43.221571
camera_20260901_145645_477029_jpg.rf.83a5d9a29a78eb1e7f7507845ade8686.jpg,23,test,test,36,2026-09-01T14:56:45.477029
camera_20260901_132009_035472_jpg.rf.22800d46ede92ada0af5a62486fca182.jpg,24,train,train,30,2026-09-01T13:20:09.035472
camera_20260901_132010_203626_jpg.rf.b20be1a395292eecb852195e53953a2d.jpg,24,train,train,30,2026-09-01T13:20:10.203626
camera_20260901_132011_787805_jpg.rf.fcd8911418f73895a0d4997f204423df.jpg,24,train,train,30,2026-09-01T13:20:11.787805
camera_20260901_132013_417769_jpg.rf.4c024b95634afc32db332bc2251b7736.jpg,24,train,train,30,2026-09-01T13:20:13.417769
camera_20260901_132014_600805_jpg.rf.db21418ea9e6691c1d9d004833576fe3.jpg,24,train,train,30,2026-09-01T13:20:14.600805
camera_20260901_150612_784352_jpg.rf.28022cc8564fe80ae7c18e00db080483.jpg,25,train,train,5,2026-09-01T15:06:12.784352
camera_20260901_150614_943612_jpg.rf.c598c212f5d18c721cd6b901e2cd6be8.jpg,25,train,train,5,2026-09-01T15:06:14.943612
camera_20260901_150616_431741_jpg.rf.a6f2f344beb0c10f757cf971b6ae5f12.jpg,25,train,train,5,2026-09-01T15:06:16.431741
camera_20260901_150617_758247_jpg.rf.f89aad3e5d5d831384435956991ede3a.jpg,25,train,train,5,2026-09-01T15:06:17.758247
camera_20260901_150621_822562_jpg.rf.82c4858cc32917c501e38847fb197750.jpg,25,train,train,5,2026-09-01T15:06:21.822562
camera_20260901_132031_369834_jpg.rf.5ed8c7ad2a531b92d5b051f86d432270.jpg,26,val,val,30,2026-09-01T13:20:31.369834
camera_20260901_132033_626058_jpg.rf.7b1fdf1be4cc13c8ce43e161f41faab6.jpg,26,val,val,30,2026-09-01T13:20:33.626058
camera_20260901_132040_889305_jpg.rf.edb61ed79241927b000cd509d10ce31d.jpg,26,val,val,30,2026-09-01T13:20:40.889305
camera_20260901_132044_825776_jpg.rf.28c27920492793d4a38d620285ae8dcc.jpg,26,val,val,30,2026-09-01T13:20:44.825776
camera_20260901_132047_546597_jpg.rf.bbbf58e84cbe7313789a13f109495e1c.jpg,26,val,val,30,2026-09-01T13:20:47.546597
camera_20260901_145242_550853_jpg.rf.94141f60ceae70e5ac063c939227bcc9.jpg,27,train,train,30,2026-09-01T14:52:42.550853
camera_20260901_145245_798219_jpg.rf.c943312250c93bf7161db84a6b79d7ca.jpg,27,train,train,30,2026-09-01T14:52:45.798219
camera_20260901_145246_789687_jpg.rf.0b7f3f3e7be1b4907b87355feba5bff0.jpg,27,train,train,30,2026-09-01T14:52:46.789687
camera_20260901_145247_717587_jpg.rf.ecb3a014fcd8150fa08220f1151d4777.jpg,27,train,train,30,2026-09-01T14:52:47.717587
camera_20260901_145248_580909_jpg.rf.935a8211ef4f66ebe31789c6725ceafc.jpg,27,train,train,30,2026-09-01T14:52:48.580909
camera_20260901_145930_389137_jpg.rf.17e1fc19aaadbdddf832dff054cafc20.jpg,28,train,train,9,2026-09-01T14:59:30.389137
camera_20260901_145931_781424_jpg.rf.dd46b1640f80bc116c7280a2a54e7797.jpg,28,train,train,9,2026-09-01T14:59:31.781424
camera_20260901_145933_174199_jpg.rf.b91e8f22c413b81a22ae3eb31a5ba8cf.jpg,28,train,train,9,2026-09-01T14:59:33.174199
camera_20260901_145934_229768_jpg.rf.877540184c5875f80d13b7be478a2ba6.jpg,28,train,train,9,2026-09-01T14:59:34.229768
camera_20260901_151323_245673_jpg.rf.ff62a1d650a3a917e7e5036ce7e2271a.jpg,29,train,train,,2026-09-01T15:13:23.245673
camera_20260901_151324_544183_jpg.rf.fb974bf7a99f83291caef403cb2f0f1e.jpg,29,train,train,,2026-09-01T15:13:24.544183
camera_20260901_151325_662875_jpg.rf.aee803be521abd8abe5c91ccf716629e.jpg,29,train,train,,2026-09-01T15:13:25.662875
camera_20260901_151327_055471_jpg.rf.e55f263a594f1778cb8bb6c7faa235f6.jpg,29,train,train,,2026-09-01T15:13:27.055471
camera_20260901_145816_549560_jpg.rf.0987b39048839a01bddfbd807f8d57f6.jpg,30,test,test,9,2026-09-01T14:58:16.549560
camera_20260901_145818_166680_jpg.rf.940140222f6361477c2af4894ea32112.jpg,30,test,test,9,2026-09-01T14:58:18.166680
camera_20260901_145819_270480_jpg.rf.7fcbe218a499ffd954753958c1b293d7.jpg,30,test,test,9,2026-09-01T14:58:19.270480
camera_20260901_131914_801928_jpg.rf.03b621de235c3b897212a5e9003a924e.jpg,31,train,train,30,2026-09-01T13:19:14.801928
camera_20260901_131917_145619_jpg.rf.426e699d1dc678d8945399e7812b4a1f.jpg,31,train,train,30,2026-09-01T13:19:17.145619
camera_20260901_131919_320908_jpg.rf.c47207cd4a5caede66066330529e48eb.jpg,31,train,train,30,2026-09-01T13:19:19.320908
camera_20260901_145533_654765_jpg.rf.24619ed3dcf9986dd5859cf32d22713a.jpg,32,train,train,36,2026-09-01T14:55:33.654765
camera_20260901_145539_286853_jpg.rf.d33e61846274ecf9ff96a80022541819.jpg,32,train,train,36,2026-09-01T14:55:39.286853
camera_20260901_145546_677244_jpg.rf.ae9efa2d71ad3089daeca69ba939e93f.jpg,32,train,train,36,2026-09-01T14:55:46.677244
camera_20260901_151346_350919_jpg.rf.8a21fe76bacd7f023fcbe8b0f438fd0e.jpg,33,train,train,,2026-09-01T15:13:46.350919
camera_20260901_151347_870972_jpg.rf.d21a0270b5f428187e8c986f00efc180.jpg,33,train,train,,2026-09-01T15:13:47.870972
camera_20260901_145601_669691_jpg.rf.a7793dbb4fa80b1dbf7c11e508e19d69.jpg,34,train,train,36,2026-09-01T14:56:01.669691
camera_20260901_145603_093266_jpg.rf.d597b477505d67d7ed84722aa8e1a81f.jpg,34,train,train,36,2026-09-01T14:56:03.093266
camera_20260901_145725_477372_jpg.rf.7c1b1d4ecc867ee741ce8b63ebe3d547.jpg,35,train,train,30,2026-09-01T14:57:25.477372
camera_20260901_145729_446290_jpg.rf.f2e2766d239e8a702c7b9b882d70c295.jpg,35,train,train,30,2026-09-01T14:57:29.446290
camera_20260901_145934_917270_jpg.rf.1e32fca5d563a29f9eabe8e137453822.jpg,36,val,val,,2026-09-01T14:59:34.917270
